RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male
6554,15607526,8.608752581806055,0.43243243243243246,1,0.4091122415479528,1,1,0,168359.98,1,1,0,1
6555,15632576,8.041451517178118,0.17567567567567569,4,0.37166245466436193,1,1,0,77335.75,0,0,0,1
6556,15581505,8.622224830047669,0.22972972972972974,5,0.0,2,1,0,93148.93,0,0,0,1
6557,15612207,9.435387960633067,0.44594594594594594,1,0.3498624879926348,1,0,1,36687.11,1,1,0,0
6558,15707242,7.958114415792782,0.2972972972972973,5,0.0,2,0,0,146703.36,0,0,1,1
6559,15721937,8.819447349264111,0.2702702702702703,0,0.5505475948421927,1,0,1,115927.85,0,0,0,1
6560,15773852,8.107912808108656,0.2702702702702703,4,0.28044262911686574,2,1,1,104189.46,0,1,0,1
6561,15719778,8.325147517278273,0.1891891891891892,1,0.0,2,1,0,9902.39,0,0,0,0
6562,15650538,7.634606721492311,0.40540540540540543,7,0.67073679197797,1,1,0,16645.77,1,1,0,0
6563,15797475,8.962809493114328,0.35135135135135137,3,0.34317626730438644,1,1,0,180134.88,1,0,0,1
6564,15780359,8.631182992158436,0.0945945945945946,4,0.45892298343124094,1,1,1,148098.95,0,1,0,1
6565,15737104,8.67126646028684,0.3918918918918919,0,0.5045789308320362,2,1,1,38798.79,1,1,0,0
6566,15789936,8.719759553451878,0.20270270270270271,2,0.0,2,1,0,153295.0,0,0,0,0
6567,15709523,8.067143230122717,0.16216216216216217,0,0.6296947497687209,2,1,1,100687.67,0,1,0,0
6568,15593425,8.715373355753329,0.4864864864864865,1,0.7492968559465718,1,0,0,111442.71,1,0,1,0
6569,15776725,8.979376646330174,0.4864864864864865,8,0.6863045071407279,1,1,1,136902.01,0,1,0,1
6570,15604706,8.344341008882852,0.2702702702702703,1,0.5305160752718365,1,1,0,105732.9,1,1,0,1
6571,15790958,8.815159819493001,0.2702702702702703,4,0.0,2,1,1,35884.91,0,0,1,1
6572,15747534,8.410832585210283,0.3783783783783784,10,0.0,1,1,0,73489.15,1,0,0,1
6573,15574237,8.377718728240055,0.04054054054054054,8,0.0,2,1,1,110114.19,0,0,0,0
6574,15690332,8.64904374250819,0.22972972972972974,3,0.7668769818056407,1,1,1,40145.28,0,1,0,1
6575,15661290,9.22479135746758,0.2702702702702703,9,0.4272641134892657,1,0,0,146398.51,0,1,0,0
6576,15651883,9.259911460232217,0.5,6,0.46152882231985104,1,1,0,160526.36,1,1,0,0
6577,15808905,9.371302245400623,0.25675675675675674,5,0.6570722798248484,1,1,1,173516.71,0,0,0,1
6578,15715532,8.823730714361636,0.2702702702702703,4,0.46884884615901223,1,0,1,88396.6,0,1,0,1
6579,15786078,9.472682371859094,0.13513513513513514,9,0.0,2,1,0,185821.41,0,0,0,0
6580,15652401,7.915783219360809,0.24324324324324326,7,0.0,2,0,0,108098.28,0,0,0,0
6581,15673074,8.077374240743945,0.16216216216216217,6,0.5048404712845761,1,1,1,162267.91,0,1,0,0
6582,15598744,8.320335292207616,0.7162162162162162,6,0.5590854438150565,1,1,1,193135.25,1,1,0,0
6583,15785975,8.067143230122717,0.5675675675675675,7,0.0,2,0,1,168034.9,0,0,1,0
6584,15613180,8.991762009126496,0.04054054054054054,8,0.6111832895977806,1,1,1,163295.87,0,1,0,1
6585,15584229,8.754691361801425,0.06756756756756757,9,0.49399810098195646,1,1,1,159553.27,0,1,0,0
6586,15773804,8.549879733383484,0.28378378378378377,5,0.0,1,1,0,99800.87,0,0,0,1
6587,15699515,8.631182992158436,0.20270270270270271,7,0.39310905077037456,2,1,1,40250.82,0,1,0,1
6588,15705313,8.908538705945451,0.20270270270270271,2,0.23131435556165456,1,1,1,83335.78,0,0,0,0
6589,15693817,8.138223044397703,0.13513513513513514,5,0.0,2,1,0,48382.4,0,0,1,1
6590,15673790,7.926408444489703,0.36486486486486486,7,0.435239423305295,2,0,1,165990.44,0,1,0,1
6591,15674868,8.86209524338727,0.16216216216216217,0,0.0,2,1,1,9002.8,0,0,1,0
6592,15692110,9.117793146136176,0.20270270270270271,7,0.0,1,1,0,188156.34,0,0,0,0
6593,15645904,8.815159819493001,0.20270270270270271,6,0.0,2,0,1,186785.01,0,0,0,0
6594,15581332,8.684545602717154,0.16216216216216217,1,0.3315050345739977,2,1,1,184259.6,0,1,0,0
6595,15808544,9.073472638702365,0.2972972972972973,3,0.0,1,0,0,57817.84,1,0,0,0
6596,15734948,8.43900978926739,0.08108108108108109,7,0.0,2,0,0,144660.42,0,0,1,1
6597,15654531,7.813389232115572,0.05405405405405406,5,0.3290555938468882,2,0,0,163112.9,1,0,0,1
6598,15637774,8.232746310689071,0.1891891891891892,5,0.29292454956512426,1,0,0,136301.1,0,0,0,1
6599,15677141,8.368209391204644,0.14864864864864866,2,0.5279045368579729,1,1,1,36176.63,0,0,1,1
6600,15739578,9.472682371859094,0.4189189189189189,6,0.5128133896914081,1,1,0,65769.3,1,0,0,1
6601,15697360,7.963374241789241,0.24324324324324326,2,0.3186628483301726,1,0,1,174123.16,1,0,0,0
6602,15655213,8.39194238666761,0.44594594594594594,8,0.5281359455546274,1,1,1,161304.68,1,1,0,0
6603,15580872,9.129806062724755,0.2702702702702703,1,0.4803947690474647,2,1,0,109394.62,0,1,0,0
6604,15683213,8.213027082338556,0.22972972972972974,10,0.2988806730254503,2,0,1,190155.13,0,0,0,0
6605,15801188,9.181500317246648,0.3918918918918919,6,0.3775352773709836,1,0,1,61450.96,0,0,0,0
6606,15645029,9.169622554545802,0.20270270270270271,5,0.0,2,1,0,8673.43,0,0,1,0
6607,15633181,9.25213001836548,0.17567567567567569,6,0.28405911738905626,2,0,1,125912.77,0,0,0,1
6608,15598259,8.763380887467774,0.3108108108108108,9,0.3930364715012378,1,1,0,151349.35,0,1,0,0
6609,15576000,9.145774273770835,0.2972972972972973,6,0.5501578349998598,1,1,1,67972.45,0,0,0,1
6610,15766047,9.077519683234849,0.3108108108108108,2,0.3651749202235856,1,1,1,71139.31,0,0,0,0
6611,15596339,7.500740667593202,0.4864864864864865,3,0.5580529528941413,1,0,1,86350.97,0,0,0,1
6612,15715199,8.281635498845707,0.12162162162162163,5,0.5054481283615989,2,0,1,118648.12,0,0,1,1
6613,15615938,7.947573854561909,0.6216216216216216,3,0.5566537792296465,1,0,1,100995.11,0,0,0,0
6614,15679991,8.062017978914577,0.13513513513513514,7,0.0,2,0,1,147100.72,0,0,0,0
6615,15626135,8.832284990891333,0.21621621621621623,1,0.6588821381621518,1,1,0,155495.63,0,0,0,1
6616,15792934,8.710982738710142,0.10810810810810811,8,0.0,2,0,0,196875.87,0,0,0,1
6617,15744046,8.462347877645415,0.20270270270270271,8,0.0,2,1,1,63176.77,0,0,1,1
6618,15700826,8.785029643636324,0.4864864864864865,1,0.49302599314327183,2,0,1,105221.76,0,1,0,0
6619,15756301,8.59974760391409,0.14864864864864866,3,0.3879070980572231,1,0,1,131924.38,0,1,0,0
6620,15586517,8.64904374250819,0.1891891891891892,5,0.3867752042273419,1,1,1,23132.73,0,0,0,1
6621,15751297,9.012328782536258,0.24324324324324326,5,0.0,2,1,0,161428.25,0,0,0,1
6622,15710365,8.644585471747908,0.43243243243243246,0,0.41502603706548746,2,1,0,181794.86,1,0,0,1
6623,15679307,8.237661384280925,0.33783783783783783,1,0.0,1,0,1,86634.3,0,0,0,0
6624,15610753,8.344341008882852,0.13513513513513514,3,0.4159756656577178,1,1,1,29937.75,0,0,0,1
6625,15811036,8.267029409449643,0.3783783783783784,7,0.5395406158731618,1,0,1,140130.22,0,0,0,1
6626,15610912,8.693375853439345,0.3108108108108108,6,0.4468725927726273,1,1,0,17536.82,0,0,1,0
6627,15619932,9.461524902909396,0.6486486486486487,7,0.49327071401779105,1,0,1,53157.16,0,0,0,1
6628,15746199,8.232746310689071,0.3108108108108108,6,0.0,1,1,1,143585.29,1,0,0,0
6629,15584967,8.415541898951927,0.527027027027027,6,0.0,2,1,1,72402.0,0,0,1,1
6630,15734365,8.334755312898645,0.28378378378378377,5,0.0,2,0,1,39891.84,0,0,0,1
6631,15726960,9.049114205703727,0.24324324324324326,3,0.0,2,1,1,89804.83,0,0,0,0
6632,15665177,8.494806516018663,0.35135135135135137,3,0.0,2,0,1,136491.72,0,0,0,1
6633,15779915,8.85359850256564,0.17567567567567569,5,0.0,1,1,0,35593.18,0,0,1,1
6634,15729110,8.999999999999998,0.32432432432432434,7,0.0,2,1,0,58268.2,1,0,1,0
6635,15575399,7.829735282337727,0.32432432432432434,1,0.6064622094173774,2,1,0,101778.9,0,0,0,0
6636,15678374,8.732891741295964,0.5540540540540541,5,0.0,2,1,1,185123.09,0,0,0,0
6637,15792679,8.315517494203828,0.08108108108108109,2,0.0,2,1,1,119927.81,0,0,0,1
6638,15668767,9.472682371859094,0.24324324324324326,3,0.0,2,1,0,195033.07,0,0,0,1
6639,15761886,9.045041696510271,0.24324324324324326,4,0.6870590365992821,1,1,1,86480.29,0,0,0,1
6640,15583076,8.377718728240055,0.3108108108108108,6,0.42294686260863923,2,1,0,198766.61,0,1,0,1
6641,15815615,8.79796785031895,0.24324324324324326,5,0.5657758096125802,1,1,1,185144.08,0,0,0,1
6642,15591942,8.485557944181442,0.20270270270270271,7,0.0,2,1,1,3729.89,0,0,1,0
6643,15724924,8.382465312104411,0.25675675675675674,6,0.5520083472935167,1,0,1,18988.58,0,0,0,0
6644,15762123,8.950343817092747,0.21621621621621623,1,0.0,2,1,0,119313.74,0,0,1,0
6645,15567893,8.222898518621491,0.20270270270270271,3,0.4950749525434809,2,1,0,62627.55,0,1,0,1
6646,15648989,9.472682371859094,0.25675675675675674,4,0.505673837533,1,1,0,197266.58,0,0,0,1
6647,15662021,8.815159819493001,0.32432432432432434,2,0.0,2,0,0,199992.48,0,0,1,0
6648,15691627,8.933668708480452,0.25675675675675674,8,0.0,1,1,1,16403.41,0,0,0,0
6649,15731751,7.588579337781813,0.10810810810810811,1,0.48196269648764567,1,0,1,78854.57,0,0,0,0
6650,15635277,8.457690558114923,0.3918918918918919,7,0.568531789141958,1,1,0,189310.27,0,0,1,1
6651,15655252,9.117793146136176,0.3108108108108108,10,0.31828715794528367,1,1,1,78088.17,0,1,0,1
6652,15803941,8.434326653017493,0.3783783783783784,10,0.38064143892047964,1,0,0,19842.18,0,0,0,1
6653,15714380,9.386460059516397,0.2702702702702703,5,0.0,2,0,0,103305.01,0,0,0,1
6654,15666559,8.471647168509783,0.06756756756756757,8,0.7880328224100869,2,1,1,116124.28,0,1,0,1
6655,15799998,8.471647168509783,0.16216216216216217,8,0.3422096995636754,1,0,0,142730.27,0,0,0,0
6656,15703763,8.213027082338556,0.35135135135135137,7,0.33999569307203575,1,1,1,58076.52,0,0,0,1
6657,15795640,8.806572225338611,0.22972972972972974,1,0.5275899071212539,2,0,0,186123.57,0,1,0,0
6658,15780056,8.70658769117361,0.20270270270270271,4,0.0,1,1,0,29664.45,0,0,1,1
6659,15777873,8.563537711445838,0.17567567567567569,5,0.0,1,0,0,147963.07,1,0,0,0
6660,15584749,8.741624638856289,0.28378378378378377,4,0.3184400487066283,1,1,0,38466.39,0,1,0,1
6661,15765258,9.18940178441408,0.14864864864864866,5,0.0,2,1,1,143301.49,0,0,0,0
6662,15623346,9.359901623141154,0.24324324324324326,4,0.0,2,1,0,31422.69,0,0,0,1
6663,15614054,8.728518735186041,0.24324324324324326,1,0.0,2,0,1,121505.61,0,0,0,1
6664,15766185,9.472682371859094,0.17567567567567569,4,0.5842503623682428,1,1,1,89874.82,0,1,0,1
6665,15667632,8.891706282839353,0.32432432432432434,7,0.0,2,0,1,72500.68,0,0,0,0
6666,15599024,7.968627128696236,0.1891891891891892,8,0.0,2,0,1,182692.8,0,0,1,1
6667,15798709,8.377718728240055,0.1891891891891892,3,0.43487509211409303,1,0,1,4993.94,0,0,1,1
6668,15741921,8.53617797956334,0.10810810810810811,8,0.0,2,1,1,124964.82,0,0,1,0
6669,15793671,8.462347877645415,0.21621621621621623,5,0.0,1,1,0,161971.42,0,0,0,1
6670,15797900,8.025957352555759,0.5135135135135135,9,0.5665540140221873,1,0,0,39488.04,1,0,0,1
6671,15667932,9.117793146136176,0.33783783783783783,10,0.0,2,1,1,55313.44,0,0,1,0
6672,15795933,8.78070842816116,0.4189189189189189,3,0.0,2,1,1,187811.71,0,0,0,0
6673,15660403,9.386460059516397,0.22972972972972974,0,0.0,2,0,1,184514.01,0,0,1,0
6674,15736299,8.999999999999998,0.24324324324324326,8,0.4348650083386446,1,0,0,121311.12,0,0,0,0
6675,15759034,8.68012373555622,0.24324324324324326,2,0.44744398014349174,1,1,0,12873.39,0,0,0,1
6676,15724663,8.68012373555622,0.24324324324324326,5,0.0,2,0,0,157238.05,0,0,1,0
6677,15594556,8.52243209752116,0.4594594594594595,8,0.0,2,1,1,123242.11,0,0,1,1
6678,15737169,8.626706236691351,0.10810810810810811,8,0.5748895896337832,1,1,1,184399.76,0,0,1,1
6679,15632472,7.785992831746522,0.1891891891891892,1,0.6353087422865594,1,0,1,57323.18,0,0,1,0
6680,15722813,7.774980097342586,0.16216216216216217,4,0.49974477685342283,1,1,0,68293.93,0,0,1,1
6681,15588450,8.586204671892924,0.5675675675675675,8,0.27646782803328634,1,1,1,10288.24,0,0,0,0
6682,15736717,8.443687733567566,0.17567567567567569,7,0.6188641372279876,1,1,1,179446.31,0,0,0,1
6683,15680683,8.617738760127533,0.14864864864864866,5,0.7859766489254661,2,1,0,141453.62,0,0,1,1
6684,15710316,7.685732843416645,0.40540540540540543,5,0.5772773718604235,1,1,1,93151.77,0,0,1,0
6685,15746333,8.25237152513943,0.527027027027027,3,0.0,3,1,0,6554.97,1,0,0,0
6686,15606861,8.59974760391409,0.21621621621621623,8,0.0,2,1,0,38570.13,0,0,0,1
6687,15641285,8.531600939554693,0.43243243243243246,3,0.6500080969129738,1,0,1,131048.36,0,0,1,1
6688,15662908,9.263797281695542,0.2702702702702703,7,0.5018101971202731,2,1,1,127068.92,0,1,0,1
6689,15814267,8.193212706006458,0.05405405405405406,6,0.6152988251126184,1,1,1,51721.52,0,0,0,1
6690,15614923,8.572618882313394,0.3108108108108108,7,0.42850672956498,1,0,1,46156.87,0,0,1,1
6691,15579223,8.305865114670475,0.16216216216216217,8,0.5078017931503583,1,1,0,192950.6,0,1,0,1
6692,15651389,8.247473974122565,0.08108108108108109,8,0.5725693248601453,1,0,1,180932.46,0,0,1,1
6693,15677087,8.715373355753329,0.28378378378378377,5,0.5504495869219251,1,0,0,19596.73,0,0,0,0
6694,15665784,8.604252448951648,0.12162162162162163,9,0.5139147930540244,1,1,0,46786.92,0,0,0,1
6695,15576706,8.66683102909851,0.25675675675675674,9,0.45617557311815327,1,0,1,175820.91,0,1,0,1
6696,15615473,8.644585471747908,0.20270270270270271,2,0.0,2,0,0,198208.0,0,0,0,0
6697,15587299,8.276772529143361,0.40540540540540543,3,0.0,1,1,0,55362.45,0,0,0,0
6698,15655389,8.608752581806055,0.3108108108108108,1,0.525165177622516,1,1,1,47675.29,0,0,0,1
6699,15784491,8.98350889571526,0.17567567567567569,6,0.0,1,0,0,61326.43,0,0,0,0
6700,15809999,8.916931116660718,0.3108108108108108,3,0.5990505946059613,2,1,0,71672.86,0,0,0,0
6701,15681115,9.232618931318727,0.28378378378378377,10,0.43418182258780846,1,1,1,101168.3,0,0,1,1
6702,15629390,8.675697358584907,0.25675675675675674,7,0.541444815303297,1,1,0,144880.81,0,0,0,1
6703,15792668,8.710982738710142,0.25675675675675674,7,0.43805857589430036,2,1,0,115037.67,1,1,0,1
6704,15583863,8.79796785031895,0.4189189189189189,8,0.569738015941054,1,0,0,187280.51,1,1,0,1
6705,15681878,7.582786526875782,0.36486486486486486,3,0.41586251214586767,2,1,1,183540.22,1,1,0,1
6706,15782875,8.719759553451878,0.20270270270270271,5,0.6268455849942899,2,1,1,28531.81,0,0,0,1
6707,15732235,8.715373355753329,0.6216216216216216,0,0.39397745116353816,1,0,1,42730.12,0,0,0,1
6708,15735909,8.467000076426181,0.28378378378378377,8,0.4189084500404128,1,1,0,104721.5,1,1,0,0
6709,15653448,9.101726516996132,0.21621621621621623,7,0.0,2,1,1,65219.85,0,0,0,1
6710,15587647,9.472682371859094,0.6486486486486487,0,0.5066623663815057,1,0,1,118929.64,1,1,0,0
6711,15701037,8.329954185503958,0.28378378378378377,2,0.0,2,1,0,70563.9,0,0,0,1
6712,15727499,8.732891741295964,0.24324324324324326,3,0.5146252807265292,2,0,0,139435.12,0,1,0,0
6713,15724838,8.429638310387759,0.33783783783783783,4,0.0,1,1,0,170347.1,0,0,0,0
6714,15666711,8.368209391204644,0.3783783783783784,0,0.0,3,0,1,131553.82,1,0,0,0
6715,15588933,9.378887276834515,0.24324324324324326,3,0.5821234430282032,1,1,1,138344.7,0,0,0,0
6716,15763111,9.314019015607672,0.6621621621621622,10,0.49652490379659725,1,0,1,169894.4,0,0,1,0
6717,15805676,8.015594581376558,0.14864864864864866,4,0.6018880016185058,2,1,0,9770.97,0,0,1,1
6718,15586674,8.719759553451878,0.5405405405405406,5,0.8613452577498697,1,0,1,74176.71,1,0,1,0
6719,15744553,7.628883625853115,0.21621621621621623,2,0.5752095203275561,1,1,0,112668.06,0,0,0,1
6720,15776629,8.662391053409024,0.28378378378378377,4,0.0,2,0,0,186275.7,0,0,0,0
6721,15647207,8.476289167887185,0.10810810810810811,7,0.0,2,1,0,98463.99,0,0,0,1
6722,15715638,9.375096295307197,0.7972972972972973,3,0.10967460932046155,2,0,1,2746.41,0,1,0,1
6723,15750602,8.715373355753329,0.14864864864864866,5,0.5862645267646318,1,1,0,10928.3,0,0,0,1
6724,15766810,8.874809888144785,0.44594594594594594,2,0.36766377934562994,2,0,1,91346.03,0,1,0,0
6725,15756625,9.093671887552684,0.3108108108108108,8,0.0,2,1,0,139844.04,1,0,0,0
6726,15639552,8.448360500284249,0.2972972972972973,8,0.5934561717867203,1,0,0,105052.9,0,1,0,0
6727,15633213,8.563537711445838,0.43243243243243246,8,0.0,1,0,0,144366.83,1,0,1,1
6728,15610416,9.065367701259413,0.24324324324324326,9,0.0,1,1,0,19605.18,1,0,0,0
6729,15715208,9.298623914791198,0.20270270270270271,10,0.5513631450920969,1,1,1,80483.76,0,1,0,0
6730,15619608,7.685732843416645,0.43243243243243246,10,0.37025216094710006,1,1,0,154344.0,1,1,0,0
6731,15628697,8.577152261731758,0.3783783783783784,9,0.6406450921965967,1,0,1,93503.02,0,0,1,1
6732,15643826,7.952847627744924,0.1891891891891892,4,0.0,2,1,1,153036.97,0,0,0,1
6733,15718588,8.18326947693415,0.25675675675675674,9,0.0,2,0,0,98029.58,0,0,0,0
6734,15709741,8.741624638856289,0.13513513513513514,4,0.42703103080617316,1,1,0,193018.71,0,0,0,1
6735,15723318,8.52243209752116,0.5,0,0.0,3,0,0,60810.64,1,0,0,0
6736,15717328,9.442870428448215,0.25675675675675674,4,0.5278879564208718,2,1,0,87071.18,1,0,0,0
6737,15771299,8.908538705945451,0.527027027027027,1,0.3668939847250332,1,1,1,164064.44,1,0,0,0
6738,15706223,8.942014036741272,0.2702702702702703,2,0.3858091944821102,2,1,1,4554.67,0,0,1,1
6739,15612358,8.305865114670475,0.22972972972972974,9,0.5360684092892058,2,1,1,119924.8,0,1,0,1
6740,15769191,7.984344382691073,0.5,8,0.5276561092991979,2,1,1,170360.11,0,0,0,1
6741,15618816,8.750340122833272,0.2972972972972973,2,0.5865776020853727,1,0,1,69850.04,0,1,0,0
6742,15730810,8.494806516018663,0.35135135135135137,9,0.40065944702887135,1,1,1,47298.95,0,0,1,1
6743,15783463,8.785029643636324,0.10810810810810811,1,0.0,2,1,0,45443.68,0,0,0,0
6744,15616213,8.217965764877086,0.44594594594594594,9,0.5508790441569325,1,1,0,198715.27,1,1,0,0
6745,15611287,9.193347427571483,0.16216216216216217,4,0.0,2,0,1,115611.97,0,0,0,0
6746,15786454,8.203131859404694,0.5,3,0.0,1,1,1,40333.94,0,0,1,1
6747,15768682,8.617738760127533,0.28378378378378377,3,0.0,1,1,1,105997.25,0,0,1,1
6748,15766172,8.148276449362264,0.21621621621621623,3,0.513130849262344,1,1,0,134851.12,0,0,0,1
6749,15637646,9.109766915626984,0.17567567567567569,10,0.4888332151113626,1,0,0,61666.87,0,0,0,1
6750,15653404,8.810868114910335,0.08108108108108109,9,0.3159206991173189,1,0,1,196574.48,0,0,1,0
6751,15690546,8.517840268993503,0.32432432432432434,2,0.0,4,0,0,111097.39,1,0,0,0
6752,15735636,8.453028103720161,0.47297297297297297,2,0.4838210605748334,1,1,1,48201.64,1,0,0,0
6753,15605424,8.545317363395835,0.2702702702702703,7,0.493852105450464,1,1,0,135096.78,0,0,1,1
6754,15568449,8.710982738710142,0.2702702702702703,7,0.5699792294154172,1,1,1,15650.89,0,0,1,1
6755,15688085,8.558989894493099,0.13513513513513514,3,0.6281339566993116,1,0,1,34097.22,0,0,1,0
6756,15683483,9.329363390985687,0.2702702702702703,3,0.5066511267582786,2,1,1,174822.74,0,0,1,1
6757,15659567,7.791487535639232,0.28378378378378377,9,0.46673635498779603,2,1,1,85937.52,1,0,0,0
6758,15766667,8.950343817092747,0.24324324324324326,2,0.41048471114307805,2,0,1,49185.57,0,0,1,1
6759,15624975,8.849344009597905,0.13513513513513514,1,0.5783975079284183,1,0,1,77742.38,0,0,1,1
6760,15660878,8.900130452996748,1.0,1,0.5024997998191219,2,1,1,34436.83,0,0,0,1
6761,15586557,8.710982738710142,0.3108108108108108,5,0.0,1,0,1,88279.6,0,0,0,1
6762,15746183,8.305865114670475,0.12162162162162163,4,0.0,2,1,1,157549.6,0,0,0,0
6763,15631457,8.613248014780668,0.25675675675675674,5,0.3913409623803832,1,0,1,173386.95,0,0,0,1
6764,15754053,8.954502899390718,0.6621621621621622,7,0.0,3,1,1,82782.08,0,0,0,0
6765,15645839,8.291344341849696,0.25675675675675674,6,0.0,1,1,1,187758.5,0,0,0,1
6766,15689955,7.7250323797793055,0.2972972972972973,7,0.0,2,1,0,176547.8,0,0,0,0
6767,15593510,8.608752581806055,0.20270270270270271,5,0.5154907715718362,1,1,1,56585.2,1,1,0,0
6768,15654964,8.471647168509783,0.40540540540540543,7,0.3021216303400317,1,1,0,125762.95,0,0,1,1
6769,15594039,8.429638310387759,0.32432432432432434,6,0.0,2,1,0,113868.4,0,0,1,1
6770,15625929,9.133803351354011,0.35135135135135137,7,0.6349854636199105,1,0,0,24780.13,0,0,0,0
6771,15815295,8.715373355753329,0.2702702702702703,2,0.38453784163920895,1,1,0,120259.41,0,0,0,0
6772,15621818,9.073472638702365,0.14864864864864866,7,0.4692197138686867,1,1,1,175398.34,0,1,0,1
6773,15652700,8.138223044397703,0.28378378378378377,6,0.0,2,1,1,86767.48,0,0,0,1
6774,15636860,8.549879733383484,0.33783783783783783,4,0.4876533336702563,1,1,0,71216.6,0,0,0,1
6775,15569432,8.68896297153722,0.40540540540540543,9,0.0,2,1,1,85240.61,1,0,0,0
6776,15751455,7.7694620116725055,0.40540540540540543,5,0.0,1,1,0,160529.71,1,0,0,0
6777,15800583,8.531600939554693,0.33783783783783783,8,0.0,1,0,0,102806.6,0,0,1,0
6778,15770214,9.101726516996132,0.12162162162162163,7,0.0,2,1,0,144134.64,0,0,0,0
6779,15613463,8.789346612214963,0.43243243243243246,6,0.5284949757887755,2,1,1,184017.98,0,1,0,0
6780,15587066,8.118041379299232,0.2702702702702703,2,0.47538141880633683,1,0,0,195896.59,1,0,0,1
